# Flux data on the P385 DT Generator
/gps/hist/point 152.2432925 1707.872241
/gps/hist/point 152.8165262 1680.148576
/gps/hist/point 153.36956,1 43.782418
/gps/hist/point 154.1314125 1605.066701
/gps/hist/point 155.0089426 1566.268145
/gps/hist/point 155.7908335 1531.369196
/gps/hist/point 156.3905278 1487.655026
/gps/hist/point 156.8903909 1445.573126
/gps/hist/point 157.4377553 1403.428947
/gps/hist/point 157.9825842 1361.769972
/gps/hist/point 158.6559416 1319.391894
/gps/hist/point 159.2370267 1278.361112
/gps/hist/point 159.9782355 1236.510259
/gps/hist/point 160.7597622 1196.741489
/gps/hist/point 161.3412979 1181.951996
/gps/hist/point 163.1894898 1178.584444
/gps/hist/point 165.2219172 1175.492891
/gps/hist/point 166.2400581 1175.95065
/gps/hist/point 167.188054, 202.912811
/gps/hist/point 167.9981809 1233.485664
/gps/hist/point 168.7482592 1264.384032
/gps/hist/point 169.5029744 1295.318586
/gps/hist/point 170.2422061 1326.388314
/gps/hist/point 170.9669137 1357.595457
/gps/hist/point 171.6779711 1388.942483
/gps/hist/point 172.917237, 418.702066
/gps/hist/point 174.0867211 1449.145875
/gps/hist/point 175.2615753 1480.052302
/gps/hist/point 176.7437009,1512.392825
/gps/hist/point 178.8860702,1506.040672
/gps/hist/point 180.3513592,1495.996155
